車種名,モデル,グレード,支払総額,年式,走行距離,修復歴,ミッション,排気量,取得日時,取得日,取得時刻,ソースURL,車両URL
LS,情報なし,500h Iパッケージ ハイブリット車　サンルーフ　20インチAW,713万円,2022(R04),3.3万km,なし,フロアMTモード付CVT,3500CC,2025-07-09T23:30:21.830655,2025-07-09,23:30:21,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S005&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6360042340/index.html
LS,情報なし,500 Iパッケージ 4WD メーカーナビ・パノラミックビューモニター,699.9万円,2023(R05),1.9万km,なし,フロアMTモード付10AT,3400CC,2025-07-09T23:30:21.833311,2025-07-09,23:30:21,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S005&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6341591930/index.html
LS,情報なし,460 バージョンC Iパッケージ 純ナビTV　Bカメラ　ETC　Dレコ　三眼LED,262万円,2015(H27),2.9万km,なし,フロア8AT,4600CC,2025-07-09T23:30:21.835401,2025-07-09,23:30:21,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S005&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6316062141/index.html
LS,情報なし,500h バージョンL 4WD サンルーフOPマクレビ黒革360°カメラETC,491.7万円,2018(H30),1.9万km,なし,フロアMTモード付CVT,3500CC,2025-07-09T23:30:21.838077,2025-07-09,23:30:21,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S005&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6395813808/index.html
LS,情報なし,500h Fスポーツ 銀影ラスター デジタルインナー 3眼LED,887.1万円,2023(R05),1万km,なし,フロアMTモード付CVT,3500CC,2025-07-09T23:30:21.840723,2025-07-09,23:30:21,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S005&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6398606022/index.html
LS,情報なし,500 Fスポーツ SR　マクレビ　セーフティシステム+A,849.9万円,2021(R03),0.9万km,なし,フロアMTモード付10AT,3500CC,2025-07-09T23:30:21.843378,2025-07-09,23:30:21,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S005&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6154755996/index.html
LS,情報なし,500h Fスポーツ 後期型/サンルーフ/タッチディスプレイ/BSM,504.9万円,2021(R03),11.3万km,なし,フロアMTモード付CVT,3500CC,2025-07-09T23:30:21.846080,2025-07-09,23:30:21,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S005&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6397422941/index.html
LS,情報なし,460 バージョンC Iパッケージ 3眼LED サンルーフ パワートランク PCS BSM,304.2万円,2015(H27),1.8万km,なし,フロアMTモード付8AT,4600CC,2025-07-09T23:30:21.848744,2025-07-09,23:30:21,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S005&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6387715817/index.html
LS,情報なし,500h Iパッケージ 改善後期型MCモデル V6HYBRID 走行1.323km,938.5万円,2023(R05),0.1万km,なし,フロアMTモード付CVT,3500CC,2025-07-09T23:30:21.851553,2025-07-09,23:30:21,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S005&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6418742791/index.html
LS,情報なし,500 Fスポーツ デジタルインナーミラー 禁煙 専用黒革 BSM,507.9万円,2018(H30),2.4万km,なし,フロアMTモード付10AT,3500CC,2025-07-09T23:30:21.854220,2025-07-09,23:30:21,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S005&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6318723610/index.html
